Categoría de indicador,Código indicador,Indicador,ISO3A código economía declarante,Economía declarante,ISO3A código economía asociada,Economía asociada,Clasificación de productos/sectores,Producto/Sector,Período,Frequencia,Código unidad,Unidad,Año,Valor
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",CHT,Taipei Chino,MEX,México,Clasificación Sistema Armonizado,"Pescados y crustáceos, moluscos y demás invertebrados acuáticos",Anual,Anual,USD,Dólares EE.UU.,2019,1546000.0
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",CHT,Taipei Chino,MEX,México,Clasificación Sistema Armonizado,"Los demás productos de origen animal, no expresados ni comprendidos en otra parte",Anual,Anual,USD,Dólares EE.UU.,2019,52000.0
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",CHT,Taipei Chino,MEX,México,Clasificación Sistema Armonizado,"Hortalizas, plantas, raíces y tubérculos alimenticios",Anual,Anual,USD,Dólares EE.UU.,2019,1579000.0
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",CHT,Taipei Chino,MEX,México,Clasificación Sistema Armonizado,"Frutas y frutos comestibles; cortezas de agrios (cítricos), melones o sandias",Anual,Anual,USD,Dólares EE.UU.,2019,224000.0
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",CHT,Taipei Chino,MEX,México,Clasificación Sistema Armonizado,"Café, té, yerba mate y especias",Anual,Anual,USD,Dólares EE.UU.,2019,196000.0
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",CHT,Taipei Chino,MEX,México,Clasificación Sistema Armonizado,Productos de la molinería; malta; almidón y fécula; inulina; gluten de trigo,Anual,Anual,USD,Dólares EE.UU.,2019,18000.0
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",CHT,Taipei Chino,MEX,México,Clasificación Sistema Armonizado,Semillas y frutos oleaginosos; semillas y frutos diversos; plantas industriales o medicinales; paja y forrajes,Anual,Anual,USD,Dólares EE.UU.,2019,666000.0
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",CHT,Taipei Chino,MEX,México,Clasificación Sistema Armonizado,"Gomas, resinas y demás jugos y extractos vegetales",Anual,Anual,USD,Dólares EE.UU.,2019,679000.0
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",CHT,Taipei Chino,MEX,México,Clasificación Sistema Armonizado,"Materias trenzables y demás productos de origen vegetal, no expresados ni comprendidos en otra parte",Anual,Anual,USD,Dólares EE.UU.,2019,67000.0
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",CHT,Taipei Chino,MEX,México,Clasificación Sistema Armonizado,Grasas y aceites animales o vegetales; productos de su desdoblamiento; grasas alimenticias elaboradas; ceras de origen animal o vegetal,Anual,Anual,USD,Dólares EE.UU.,2019,2987000.0
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",CHT,Taipei Chino,MEX,México,Clasificación Sistema Armonizado,"Preparaciones de carne, pescado o de crustáceos, moluscos o demás invertebrados acuáticos",Anual,Anual,USD,Dólares EE.UU.,2019,3396000.0
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",CHT,Taipei Chino,MEX,México,Clasificación Sistema Armonizado,Azucares y artículos de confitería,Anual,Anual,USD,Dólares EE.UU.,2019,123000.0
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",CHT,Taipei Chino,MEX,México,Clasificación Sistema Armonizado,Cacao y sus preparaciones,Anual,Anual,USD,Dólares EE.UU.,2019,76000.0
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",CHT,Taipei Chino,MEX,México,Clasificación Sistema Armonizado,"Preparaciones a base de cereales, harina, almidón, fécula o leche; productos de pastelería",Anual,Anual,USD,Dólares EE.UU.,2019,521000.0
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",CHT,Taipei Chino,MEX,México,Clasificación Sistema Armonizado,"Preparaciones de hortalizas, frutos u otros frutos o demás partes de plantas",Anual,Anual,USD,Dólares EE.UU.,2019,1104000.0
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",CHT,Taipei Chino,MEX,México,Clasificación Sistema Armonizado,Preparaciones alimenticias diversas,Anual,Anual,USD,Dólares EE.UU.,2019,391000.0
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",CHT,Taipei Chino,MEX,México,Clasificación Sistema Armonizado,"Bebidas, líquidos alcohólicos y vinagre",Anual,Anual,USD,Dólares EE.UU.,2019,5409000.0
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",CHT,Taipei Chino,MEX,México,Clasificación Sistema Armonizado,Residuos y desperdicios de las industrias alimentarias; alimentos preparados para animales,Anual,Anual,USD,Dólares EE.UU.,2019,14850000.0
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",CHT,Taipei Chino,MEX,México,Clasificación Sistema Armonizado,"Tabaco y sucedáneos del tabaco, elaborados",Anual,Anual,USD,Dólares EE.UU.,2019,185000.0
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",CHT,Taipei Chino,MEX,México,Clasificación Sistema Armonizado,"Sal; azufre; tierras y piedras; yesos, cales y cementos",Anual,Anual,USD,Dólares EE.UU.,2019,47104000.0
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",CHT,Taipei Chino,MEX,México,Clasificación Sistema Armonizado,"Minerales metalíferos, escorias y cenizas",Anual,Anual,USD,Dólares EE.UU.,2019,34215000.0
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",CHT,Taipei Chino,MEX,México,Clasificación Sistema Armonizado,"Productos químicos inorgánicos; compuestos inorgánicos u orgánicos de los metales preciosos, de los elementos radiactivos, de metales de las tierras raras o de isótopos",Anual,Anual,USD,Dólares EE.UU.,2019,1649000.0
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",CHT,Taipei Chino,MEX,México,Clasificación Sistema Armonizado,Productos químicos orgánicos,Anual,Anual,USD,Dólares EE.UU.,2019,11984000.0
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",CHT,Taipei Chino,MEX,México,Clasificación Sistema Armonizado,Productos farmacéuticos,Anual,Anual,USD,Dólares EE.UU.,2019,8163000.0
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",CHT,Taipei Chino,MEX,México,Clasificación Sistema Armonizado,Abonos,Anual,Anual,USD,Dólares EE.UU.,2019,27000.0
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",CHT,Taipei Chino,MEX,México,Clasificación Sistema Armonizado,Extractos curtientes o tintóreos; taninos y sus derivados; pigmentos y demás materias colorantes; pinturas y barnices; mastiques; tintas,Anual,Anual,USD,Dólares EE.UU.,2019,20837000.0
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",CHT,Taipei Chino,MEX,México,Clasificación Sistema Armonizado,"Aceites esenciales y resinoides; preparaciones de perfumería, de tocador o de cosmética",Anual,Anual,USD,Dólares EE.UU.,2019,653000.0
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",CHT,Taipei Chino,MEX,México,Clasificación Sistema Armonizado,"Jabón, agentes de superficie orgánicos, preparaciones para lavar, preparaciones lubricantes, ceras artificiales, ceras preparadas, productos de limpieza, velas y artículos similares, pastas para model",Anual,Anual,USD,Dólares EE.UU.,2019,791000.0
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",CHT,Taipei Chino,MEX,México,Clasificación Sistema Armonizado,Materias albuminoideas; productos a base de almidón o de fécula modificados; colas; enzimas,Anual,Anual,USD,Dólares EE.UU.,2019,184000.0
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",CHT,Taipei Chino,MEX,México,Clasificación Sistema Armonizado,Productos diversos de las industrias químicas,Anual,Anual,USD,Dólares EE.UU.,2019,1330000.0
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",CHT,Taipei Chino,MEX,México,Clasificación Sistema Armonizado,Plástico y sus manufacturas,Anual,Anual,USD,Dólares EE.UU.,2019,15678000.0
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",CHT,Taipei Chino,MEX,México,Clasificación Sistema Armonizado,Caucho y sus manufacturas,Anual,Anual,USD,Dólares EE.UU.,2019,4634000.0
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",CHT,Taipei Chino,MEX,México,Clasificación Sistema Armonizado,Pieles (excepto la peletería) y cueros,Anual,Anual,USD,Dólares EE.UU.,2019,2730000.0
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",CHT,Taipei Chino,MEX,México,Clasificación Sistema Armonizado,"Manufacturas de cuero; artículos de talabartería o guarnicionaría; artículos de viaje, bolsos de mano (carteras) y continentes similares; manufacturas de tripa",Anual,Anual,USD,Dólares EE.UU.,2019,343000.0
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",CHT,Taipei Chino,MEX,México,Clasificación Sistema Armonizado,"Madera, carbón vegetal y manufacturas de madera",Anual,Anual,USD,Dólares EE.UU.,2019,125000.0
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",CHT,Taipei Chino,MEX,México,Clasificación Sistema Armonizado,"Papel y cartón; manufacturas de pasta de celulosa, de papel o cartón",Anual,Anual,USD,Dólares EE.UU.,2019,331000.0
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",CHT,Taipei Chino,MEX,México,Clasificación Sistema Armonizado,Productos editoriales de la prensa y de las demás industrias graficas; textos manuscritos o mecanografiados y planos,Anual,Anual,USD,Dólares EE.UU.,2019,277000.0
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",CHT,Taipei Chino,MEX,México,Clasificación Sistema Armonizado,Algodón,Anual,Anual,USD,Dólares EE.UU.,2019,8846000.0
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",CHT,Taipei Chino,MEX,México,Clasificación Sistema Armonizado,Filamentos sintéticos o artificiales,Anual,Anual,USD,Dólares EE.UU.,2019,72000.0
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",CHT,Taipei Chino,MEX,México,Clasificación Sistema Armonizado,Fibras sintéticas o artificiales discontinuas,Anual,Anual,USD,Dólares EE.UU.,2019,41000.0
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",CHT,Taipei Chino,MEX,México,Clasificación Sistema Armonizado,"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería",Anual,Anual,USD,Dólares EE.UU.,2019,197000.0
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",CHT,Taipei Chino,MEX,México,Clasificación Sistema Armonizado,"Alfombras y demás revestimientos para el suelo, de materia textil",Anual,Anual,USD,Dólares EE.UU.,2019,7000.0
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",CHT,Taipei Chino,MEX,México,Clasificación Sistema Armonizado,Tejidos especiales; superficies textiles con mechón insertado; encajes; tapicería; pasamanería; bordados,Anual,Anual,USD,Dólares EE.UU.,2019,2000.0
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",CHT,Taipei Chino,MEX,México,Clasificación Sistema Armonizado,"Telas impregnadas, recubiertas, revestidas o estratificadas; artículos técnicos de materia textil",Anual,Anual,USD,Dólares EE.UU.,2019,83000.0
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",CHT,Taipei Chino,MEX,México,Clasificación Sistema Armonizado,"Prendas y complementos (accesorios), de vestir, de punto",Anual,Anual,USD,Dólares EE.UU.,2019,1650000.0
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",CHT,Taipei Chino,MEX,México,Clasificación Sistema Armonizado,"Prendas y complementos (accesorios), de vestir, excepto los de punto",Anual,Anual,USD,Dólares EE.UU.,2019,963000.0
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",CHT,Taipei Chino,MEX,México,Clasificación Sistema Armonizado,Los demás artículos los textiles confeccionados; juegos; prendería y trapos,Anual,Anual,USD,Dólares EE.UU.,2019,1459000.0
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",CHT,Taipei Chino,MEX,México,Clasificación Sistema Armonizado,"Calzado, polainas y artículos análogos; partes de estos artículos",Anual,Anual,USD,Dólares EE.UU.,2019,149000.0
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",CHT,Taipei Chino,MEX,México,Clasificación Sistema Armonizado,"Sombreros, demás tocados y sus partes",Anual,Anual,USD,Dólares EE.UU.,2019,30000.0
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",CHT,Taipei Chino,MEX,México,Clasificación Sistema Armonizado,"Manufacturas de piedra, yeso fraguable, cemento, amianto (asbesto), mica o materias análogas",Anual,Anual,USD,Dólares EE.UU.,2019,965000.0
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",CHT,Taipei Chino,MEX,México,Clasificación Sistema Armonizado,Productos cerámicos,Anual,Anual,USD,Dólares EE.UU.,2019,154000.0
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",CHT,Taipei Chino,MEX,México,Clasificación Sistema Armonizado,Vidrio y sus manufacturas,Anual,Anual,USD,Dólares EE.UU.,2019,648000.0
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",CHT,Taipei Chino,MEX,México,Clasificación Sistema Armonizado,"Perlas finas (naturales) o cultivadas, piedras preciosas o semipreciosas, metales preciosos, chapados de metal precioso (plaqué) y manufacturas de estas materias; bisutería; monedas",Anual,Anual,USD,Dólares EE.UU.,2019,44000.0
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",CHT,Taipei Chino,MEX,México,Clasificación Sistema Armonizado,"Fundición, hiero y acero",Anual,Anual,USD,Dólares EE.UU.,2019,26715000.0
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",CHT,Taipei Chino,MEX,México,Clasificación Sistema Armonizado,"Manufacturas de fundición, hierro o acero",Anual,Anual,USD,Dólares EE.UU.,2019,1148000.0
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",CHT,Taipei Chino,MEX,México,Clasificación Sistema Armonizado,Cobre y sus manufacturas,Anual,Anual,USD,Dólares EE.UU.,2019,17969000.0
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",CHT,Taipei Chino,MEX,México,Clasificación Sistema Armonizado,Níquel y sus manufacturas,Anual,Anual,USD,Dólares EE.UU.,2019,4985000.0
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",CHT,Taipei Chino,MEX,México,Clasificación Sistema Armonizado,Aluminio y sus manufacturas,Anual,Anual,USD,Dólares EE.UU.,2019,1747000.0
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",CHT,Taipei Chino,MEX,México,Clasificación Sistema Armonizado,Plomo y sus manufacturas,Anual,Anual,USD,Dólares EE.UU.,2019,650000.0
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",CHT,Taipei Chino,MEX,México,Clasificación Sistema Armonizado,Cinc y sus manufacturas,Anual,Anual,USD,Dólares EE.UU.,2019,4026000.0
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",CHT,Taipei Chino,MEX,México,Clasificación Sistema Armonizado,Estaño y sus manufacturas,Anual,Anual,USD,Dólares EE.UU.,2019,3000.0
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",CHT,Taipei Chino,MEX,México,Clasificación Sistema Armonizado,Los demás metales comunes; cermets; manufacturas de estas materias,Anual,Anual,USD,Dólares EE.UU.,2019,47000.0
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",CHT,Taipei Chino,MEX,México,Clasificación Sistema Armonizado,"Herramientas y útiles, artículos de cuchillería y cubiertos de mesa, de metal común; partes de estos artículos, de metal común",Anual,Anual,USD,Dólares EE.UU.,2019,188000.0
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",CHT,Taipei Chino,MEX,México,Clasificación Sistema Armonizado,Manufacturas diversas de metal común,Anual,Anual,USD,Dólares EE.UU.,2019,300000.0
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",CHT,Taipei Chino,MEX,México,Clasificación Sistema Armonizado,"Reactores nucleares, calderas, maquinas, aparatos y artefactos mecánicos; partes de estas maquinas o aparatos",Anual,Anual,USD,Dólares EE.UU.,2019,161385000.0
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",CHT,Taipei Chino,MEX,México,Clasificación Sistema Armonizado,"Maquinas, aparatos y material eléctrico, y sus partes; aparatos de grabación o reproducción de sonido, aparatos de grabación o reproducción de imagen y sonido en televisión, y las partes y accesorios ",Anual,Anual,USD,Dólares EE.UU.,2019,249672000.0
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",CHT,Taipei Chino,MEX,México,Clasificación Sistema Armonizado,"Vehículos automóviles, tractores, velocípedos y demás vehículos terrestres; sus partes y accesorios",Anual,Anual,USD,Dólares EE.UU.,2019,137115000.0
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",CHT,Taipei Chino,MEX,México,Clasificación Sistema Armonizado,"Aeronaves, vehículos espaciales y sus partes",Anual,Anual,USD,Dólares EE.UU.,2019,9928000.0
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",CHT,Taipei Chino,MEX,México,Clasificación Sistema Armonizado,Barcos y demás artefactos flotantes,Anual,Anual,USD,Dólares EE.UU.,2019,166000.0
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",CHT,Taipei Chino,MEX,México,Clasificación Sistema Armonizado,"Instrumentos y aparatos de óptica, fotografía y cinematografía, de medida, control o precisión; instrumentos y aparatos medicoquirúrgicos; partes y accesorios de estos instrumentos o aparatos",Anual,Anual,USD,Dólares EE.UU.,2019,88035000.0
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",CHT,Taipei Chino,MEX,México,Clasificación Sistema Armonizado,Aparatos de relojería y sus partes,Anual,Anual,USD,Dólares EE.UU.,2019,67000.0
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",CHT,Taipei Chino,MEX,México,Clasificación Sistema Armonizado,Instrumentos musicales; sus partes y accesorios,Anual,Anual,USD,Dólares EE.UU.,2019,588000.0
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",CHT,Taipei Chino,MEX,México,Clasificación Sistema Armonizado,"Muebles; mobiliario medicoquirúrgico; artículos de cama y similares; aparatos de alumbrado no expresados ni comprendidos en otra parte; anuncios, letreros y placas indicadoras luminosos y artículos si",Anual,Anual,USD,Dólares EE.UU.,2019,809000.0
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",CHT,Taipei Chino,MEX,México,Clasificación Sistema Armonizado,"Juguetes, juegos y artículos para recreo o deporte; sus partes y accesorios",Anual,Anual,USD,Dólares EE.UU.,2019,1177000.0
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",CHT,Taipei Chino,MEX,México,Clasificación Sistema Armonizado,Manufacturas diversas,Anual,Anual,USD,Dólares EE.UU.,2019,1043000.0
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",CHT,Taipei Chino,MEX,México,Clasificación Sistema Armonizado,Objetos de arte o colección y antigüedades,Anual,Anual,USD,Dólares EE.UU.,2019,18000.0
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",COL,Colombia,MEX,México,Clasificación Sistema Armonizado,Animales vivos,Anual,Anual,USD,Dólares EE.UU.,2019,1267.55
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",COL,Colombia,MEX,México,Clasificación Sistema Armonizado,Los demás animales vivos.,Anual,Anual,USD,Dólares EE.UU.,2019,1267.55
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",COL,Colombia,MEX,México,Clasificación Sistema Armonizado,Los demás,Anual,Anual,USD,Dólares EE.UU.,2019,1267.55
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",COL,Colombia,MEX,México,Clasificación Sistema Armonizado,"Pescados y crustáceos, moluscos y demás invertebrados acuáticos",Anual,Anual,USD,Dólares EE.UU.,2019,3444841.16
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",COL,Colombia,MEX,México,Clasificación Sistema Armonizado,"Leche y productos lácteos; huevos de ave; miel natural; productos comestibles de origen animal, no expresados ni comprendidos en otra parte",Anual,Anual,USD,Dólares EE.UU.,2019,13461625.49
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",COL,Colombia,MEX,México,Clasificación Sistema Armonizado,Plantas vivas y productos de la floricultura,Anual,Anual,USD,Dólares EE.UU.,2019,236496.84
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",COL,Colombia,MEX,México,Clasificación Sistema Armonizado,"Hortalizas, plantas, raíces y tubérculos alimenticios",Anual,Anual,USD,Dólares EE.UU.,2019,3137945.28
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",COL,Colombia,MEX,México,Clasificación Sistema Armonizado,"Frutas y frutos comestibles; cortezas de agrios (cítricos), melones o sandias",Anual,Anual,USD,Dólares EE.UU.,2019,120201.84
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",COL,Colombia,MEX,México,Clasificación Sistema Armonizado,"Café, té, yerba mate y especias",Anual,Anual,USD,Dólares EE.UU.,2019,483324.21
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",COL,Colombia,MEX,México,Clasificación Sistema Armonizado,Cereales,Anual,Anual,USD,Dólares EE.UU.,2019,7583738.05
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",COL,Colombia,MEX,México,Clasificación Sistema Armonizado,Productos de la molinería; malta; almidón y fécula; inulina; gluten de trigo,Anual,Anual,USD,Dólares EE.UU.,2019,1348972.56
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",COL,Colombia,MEX,México,Clasificación Sistema Armonizado,Semillas y frutos oleaginosos; semillas y frutos diversos; plantas industriales o medicinales; paja y forrajes,Anual,Anual,USD,Dólares EE.UU.,2019,834565.72
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",COL,Colombia,MEX,México,Clasificación Sistema Armonizado,"Gomas, resinas y demás jugos y extractos vegetales",Anual,Anual,USD,Dólares EE.UU.,2019,3326185.59
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",COL,Colombia,MEX,México,Clasificación Sistema Armonizado,"Materias trenzables y demás productos de origen vegetal, no expresados ni comprendidos en otra parte",Anual,Anual,USD,Dólares EE.UU.,2019,7278.64
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",COL,Colombia,MEX,México,Clasificación Sistema Armonizado,Grasas y aceites animales o vegetales; productos de su desdoblamiento; grasas alimenticias elaboradas; ceras de origen animal o vegetal,Anual,Anual,USD,Dólares EE.UU.,2019,1346054.58
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",COL,Colombia,MEX,México,Clasificación Sistema Armonizado,Azucares y artículos de confitería,Anual,Anual,USD,Dólares EE.UU.,2019,25505197.31
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",COL,Colombia,MEX,México,Clasificación Sistema Armonizado,Cacao y sus preparaciones,Anual,Anual,USD,Dólares EE.UU.,2019,4136013.41
Importaciones bilaterales,HS_M_0010,"Importaciones bilaterales por códigos detallados del SA (2, 4, 6 dígitos)",COL,Colombia,MEX,México,Clasificación Sistema Armonizado,"Preparaciones a base de cereales, harina, almidón, fécula o leche; productos de pastelería",Anual,Anual,USD,Dólares EE.UU.,2019,38009493.02
